timestamp,open,high,low,close,volume
2023-09-15 00:00:00+00:00,3.8147,3.8467,3.8099,3.8445,3.14
2023-09-15 04:00:00+00:00,3.8448,3.8495,3.8218,3.8289,3.76
2023-09-15 08:00:00+00:00,3.8293,3.8298,3.7998,3.8088,2.54
2023-09-15 12:00:00+00:00,3.8094,3.8153,3.7858,3.7913,13.69
2023-09-15 16:00:00+00:00,3.7923,3.8013,3.7894,3.7958,2.98
2023-09-15 20:00:00+00:00,3.7949,3.7968,3.7922,3.7953,0.02
2023-09-17 20:00:00+00:00,3.7948,3.7998,3.7929,3.799,0.06
2023-09-18 00:00:00+00:00,3.8002,3.8028,3.7838,3.7924,1.67
2023-09-18 04:00:00+00:00,3.7922,3.8203,3.7915,3.8107,1.92
2023-09-18 08:00:00+00:00,3.8109,3.8124,3.7822,3.7858,2.1
2023-09-18 12:00:00+00:00,3.7858,3.7949,3.7634,3.7745,12.36
2023-09-18 16:00:00+00:00,3.7747,3.7789,3.7713,3.7768,3.33
2023-09-18 20:00:00+00:00,3.7763,3.7788,3.7747,3.7747,0.22
2023-09-19 00:00:00+00:00,3.7755,3.778,3.7531,3.7605,2.33
2023-09-19 04:00:00+00:00,3.7607,3.7638,3.7318,3.7334,2.45
2023-09-19 08:00:00+00:00,3.7332,3.742,3.7252,3.737,4.41
2023-09-19 12:00:00+00:00,3.7371,3.76,3.7357,3.7395,13.92
2023-09-19 16:00:00+00:00,3.7398,3.7533,3.7373,3.7523,2.75
2023-09-19 20:00:00+00:00,3.7515,3.7528,3.7493,3.7504,0.15
2023-09-20 00:00:00+00:00,3.7505,3.76,3.7432,3.7433,1.07
2023-09-20 04:00:00+00:00,3.7437,3.7528,3.7398,3.7484,0.92
2023-09-20 08:00:00+00:00,3.7493,3.776,3.7397,3.7731,1.47
2023-09-20 12:00:00+00:00,3.7736,3.788,3.7597,3.7665,8.67
2023-09-20 16:00:00+00:00,3.7673,3.7758,3.7367,3.7367,3.28
2023-09-20 20:00:00+00:00,3.7362,3.7395,3.7312,3.7335,0.29
2023-09-21 00:00:00+00:00,3.733,3.7448,3.724,3.744,3.95
2023-09-21 04:00:00+00:00,3.7432,3.7435,3.6813,3.6885,4.74
2023-09-21 08:00:00+00:00,3.6879,3.6956,3.6709,3.6714,5.08
2023-09-21 12:00:00+00:00,3.6725,3.6944,3.6323,3.6907,20.66
2023-09-21 16:00:00+00:00,3.6911,3.7065,3.6827,3.6899,5.37
2023-09-21 20:00:00+00:00,3.6894,3.6955,3.6878,3.6947,0.21
2023-09-22 00:00:00+00:00,3.6955,3.716,3.6833,3.7093,3.42
