timestamp,open,high,low,close,volume
2023-09-14 00:00:00+00:00,147.329,147.386,147.018,147.085,32469.58
2023-09-14 04:00:00+00:00,147.085,147.293,147.038,147.276,36286.15
2023-09-14 08:00:00+00:00,147.277,147.391,147.246,147.338,50709.02
2023-09-14 12:00:00+00:00,147.337,147.564,147.016,147.173,133646.52
2023-09-14 16:00:00+00:00,147.172,147.489,147.05,147.448,48683.57
2023-09-14 20:00:00+00:00,147.449,147.506,147.412,147.46,21949.54
2023-09-15 00:00:00+00:00,147.46,147.519,147.336,147.467,60121.02
2023-09-15 04:00:00+00:00,147.466,147.801,147.367,147.752,86454.88
2023-09-15 08:00:00+00:00,147.754,147.95,147.7,147.791,74271.1
2023-09-15 12:00:00+00:00,147.79,147.945,147.596,147.833,135939.42
2023-09-15 16:00:00+00:00,147.832,147.891,147.719,147.856,35146.76
2023-09-15 20:00:00+00:00,147.856,147.891,147.819,147.819,3340.65
2023-09-17 20:00:00+00:00,147.674,147.877,147.664,147.863,5115.92
2023-09-18 00:00:00+00:00,147.864,147.873,147.707,147.735,26181.66
2023-09-18 04:00:00+00:00,147.739,147.741,147.555,147.717,42035.5
2023-09-18 08:00:00+00:00,147.717,147.754,147.576,147.614,57028.83
2023-09-18 12:00:00+00:00,147.615,147.771,147.592,147.628,89596.82
2023-09-18 16:00:00+00:00,147.628,147.757,147.587,147.606,40080.06
2023-09-18 20:00:00+00:00,147.608,147.647,147.533,147.613,10495.29
2023-09-19 00:00:00+00:00,147.613,147.777,147.503,147.761,47541.32
2023-09-19 04:00:00+00:00,147.76,147.892,147.638,147.647,57393.85
2023-09-19 08:00:00+00:00,147.645,147.739,147.567,147.688,60450.92
2023-09-19 12:00:00+00:00,147.687,147.835,147.623,147.802,98568.9
2023-09-19 16:00:00+00:00,147.803,147.92,147.789,147.847,36836.18
2023-09-19 20:00:00+00:00,147.847,147.877,147.688,147.758,15425.07
2023-09-20 00:00:00+00:00,147.757,147.845,147.704,147.816,36413.45
2023-09-20 04:00:00+00:00,147.813,148.165,147.799,148.141,64956.75
2023-09-20 08:00:00+00:00,148.141,148.149,147.819,147.879,48150.92
2023-09-20 12:00:00+00:00,147.878,147.931,147.622,147.734,77403.64
2023-09-20 16:00:00+00:00,147.734,148.206,147.472,148.178,113060.34
2023-09-20 20:00:00+00:00,148.177,148.356,148.177,148.319,27082.56
2023-09-21 00:00:00+00:00,148.318,148.457,148.189,148.286,47620.88
2023-09-21 04:00:00+00:00,148.286,148.408,148.23,148.253,60729.9
2023-09-21 08:00:00+00:00,148.253,148.267,147.698,147.959,73667.18
2023-09-21 12:00:00+00:00,147.96,148.058,147.319,147.419,127513.24
2023-09-21 16:00:00+00:00,147.418,147.58,147.39,147.569,35954.33
2023-09-21 20:00:00+00:00,147.569,147.658,147.502,147.645,14299.66
