timestamp,open,high,low,close,volume
2024-01-01 23:00:00+00:00,2062.598,2066.595,2062.405,2065.734,0.22465
2024-01-01 23:15:00+00:00,2065.715,2066.075,2065.045,2065.075,0.09261
2024-01-01 23:30:00+00:00,2065.155,2065.405,2064.155,2064.465,0.08991
2024-01-01 23:45:00+00:00,2064.425,2064.435,2063.105,2063.615,0.06081
2024-01-02 00:00:00+00:00,2063.625,2064.865,2063.335,2063.985,0.08852
2024-01-02 00:15:00+00:00,2064.045,2064.355,2062.275,2063.345,0.33016
2024-01-02 00:30:00+00:00,2063.345,2064.655,2062.935,2064.655,0.31601
2024-01-02 00:45:00+00:00,2064.655,2065.778,2064.475,2065.358,0.22709
2024-01-02 01:00:00+00:00,2065.358,2069.605,2064.785,2069.215,0.47405
2024-01-02 01:15:00+00:00,2069.195,2069.825,2067.275,2068.445,0.27395
2024-01-02 01:30:00+00:00,2068.495,2068.575,2066.955,2068.135,0.21099
2024-01-02 01:45:00+00:00,2068.215,2069.035,2066.325,2066.515,0.1438
2024-01-02 02:00:00+00:00,2066.515,2066.745,2063.915,2064.615,0.1744
2024-01-02 02:15:00+00:00,2064.595,2067.045,2064.585,2066.645,0.12441
2024-01-02 02:30:00+00:00,2066.605,2068.345,2065.735,2067.425,0.1385
2024-01-02 02:45:00+00:00,2067.475,2068.205,2067.238,2067.698,0.20203
2024-01-02 03:00:00+00:00,2067.695,2069.415,2066.445,2069.065,0.09573
2024-01-02 03:15:00+00:00,2069.135,2069.965,2069.075,2069.705,0.15557
2024-01-02 03:30:00+00:00,2069.715,2069.915,2069.395,2069.825,0.048
2024-01-02 03:45:00+00:00,2069.755,2070.285,2068.498,2069.528,0.30533
2024-01-02 04:00:00+00:00,2069.528,2070.378,2069.134,2070.278,0.20067
2024-01-02 04:15:00+00:00,2070.308,2070.578,2068.835,2069.378,0.21564
2024-01-02 04:30:00+00:00,2069.478,2070.325,2069.478,2069.795,0.15905
2024-01-02 04:45:00+00:00,2069.858,2070.095,2068.775,2069.505,0.29903
2024-01-02 05:00:00+00:00,2069.525,2071.605,2069.415,2071.525,0.14284
2024-01-02 05:15:00+00:00,2071.545,2071.775,2070.765,2071.455,0.08991
2024-01-02 05:30:00+00:00,2071.445,2072.185,2070.785,2072.095,0.115
2024-01-02 05:45:00+00:00,2072.115,2074.745,2071.915,2074.415,0.1785
2024-01-02 06:00:00+00:00,2074.465,2074.905,2072.865,2074.705,0.11947
2024-01-02 06:15:00+00:00,2074.625,2076.665,2074.205,2075.835,0.17052
2024-01-02 06:30:00+00:00,2075.815,2076.555,2074.725,2075.035,0.17154
2024-01-02 06:45:00+00:00,2075.075,2075.135,2073.745,2074.145,0.14636
2024-01-02 07:00:00+00:00,2074.065,2075.655,2073.325,2075.255,0.35313
2024-01-02 07:15:00+00:00,2075.255,2076.335,2074.378,2075.205,0.60255
2024-01-02 07:30:00+00:00,2075.215,2075.715,2074.538,2075.115,0.18299
2024-01-02 07:45:00+00:00,2075.115,2075.335,2073.028,2073.048,0.51972
2024-01-02 08:00:00+00:00,2073.015,2074.465,2072.205,2073.975,0.41226
2024-01-02 08:15:00+00:00,2073.945,2074.185,2072.175,2072.545,0.21107
2024-01-02 08:30:00+00:00,2072.605,2074.315,2071.745,2073.735,0.37865
2024-01-02 08:45:00+00:00,2073.755,2073.854,2072.345,2073.235,0.20777
2024-01-02 09:00:00+00:00,2073.235,2075.465,2073.185,2074.475,0.18261
2024-01-02 09:15:00+00:00,2074.455,2075.508,2073.855,2074.615,0.2735
2024-01-02 09:30:00+00:00,2074.575,2078.765,2074.525,2078.235,0.38396
2024-01-02 09:45:00+00:00,2078.205,2078.825,2076.685,2076.945,0.19913
2024-01-02 10:00:00+00:00,2076.965,2077.675,2074.485,2074.875,0.30682
2024-01-02 10:15:00+00:00,2074.885,2075.285,2073.415,2074.565,0.25159
2024-01-02 10:30:00+00:00,2074.615,2076.025,2074.305,2075.545,0.29587
2024-01-02 10:45:00+00:00,2075.535,2076.455,2075.345,2075.925,0.48818
2024-01-02 11:00:00+00:00,2075.875,2076.115,2073.755,2073.925,0.54615
2024-01-02 11:15:00+00:00,2073.915,2075.795,2072.735,2074.935,0.56578
